site_no,datetime,height_abv_lowest_ft,dec_lat_va,dec_long_va,dist_to_stream_km,site,camera,distance_km,dtgw_m
314248110105901,2008-01-09,2.9600000000000364,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.9022080000000111
314248110105901,2008-02-07,3.1900000000000546,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.9723120000000167
314248110105901,2008-03-05,3.3799999999996544,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.0302239999998948
314248110105901,2008-04-04,3.5899999999996908,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.0942319999999057
314248110105901,2008-07-02,2.4600000000000364,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.7498080000000111
314248110105901,2008-11-25,3.2599999999997635,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.9936479999999279
314248110105901,2009-03-20,4.159999999999855,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.267967999999956
314248110105901,2009-05-12,4.289999999999964,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.307591999999989
314248110105901,2009-06-23,3.4099999999998545,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.0393679999999557
314248110105901,2009-07-17,2.7399999999997817,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.8351519999999335
314248110105901,2009-08-03,2.230000000000018,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.6797040000000055
314248110105901,2009-09-25,1.349999999999909,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.4114799999999723
314248110105901,2009-11-12,0.8899999999998727,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.2712719999999612
314248110105901,2010-01-04,1.5599999999999454,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.47548799999998337
314248110105901,2010-02-09,1.9899999999997815,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.6065519999999335
314248110105901,2010-03-30,1.639999999999873,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.4998719999999613
314248110105901,2010-06-25,2.449999999999818,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.7467599999999446
314248110105901,2010-10-25,1.6099999999996726,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.49072799999990024
314248110105901,2010-12-02,2.0299999999997453,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.6187439999999224
314248110105901,2011-01-13,2.5299999999997453,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.7711439999999224
314248110105901,2011-03-01,2.9600000000000364,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.9022080000000111
314248110105901,2011-07-21,1.8399999999996908,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.5608319999999057
314248110105901,2011-07-28,1.7300000000000182,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.5273040000000055
314248110105901,2011-09-24,1.4899999999997815,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.45415199999993344
314248110105901,2012-03-27,2.7799999999997453,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.8473439999999224
314248110105901,2012-06-19,1.9600000000000364,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.5974080000000112
314248110105901,2012-09-13,1.4800000000000182,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.45110400000000556
314248110105901,2013-05-30,3.5299999999997453,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.0759439999999225
314248110105901,2013-06-19,2.949999999999818,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.8991599999999446
314248110105901,2013-07-02,2.449999999999818,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.7467599999999446
314248110105901,2013-10-31,2.4699999999998,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.752855999999939
314248110105901,2014-01-09,3.309999999999945,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.0088879999999834
314248110105901,2014-04-04,3.9099999999998554,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.191767999999956
314248110105901,2014-06-26,2.769999999999982,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.8442959999999945
314248110105901,2014-11-06,3.7199999999998,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.1338559999999391
314248110105901,2015-01-16,4.289999999999964,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.307591999999989
314248110105901,2015-04-17,4.690000000000055,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.4295120000000168
314248110105901,2015-07-15,4.089999999999691,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.2466319999999058
314248110105901,2015-10-08,3.849999999999909,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.1734799999999723
314248110105901,2016-01-21,4.629999999999654,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.4112239999998948
314248110105901,2016-04-21,4.879999999999654,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.4874239999998948
314248110105901,2016-06-28,3.8399999999996903,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.1704319999999058
314248110105901,2016-10-20,3.269999999999982,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.9966959999999945
314248110105901,2017-01-20,3.8799999999996544,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.1826239999998946
314248110105901,2017-04-26,4.239999999999782,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.2923519999999336
314248110105901,2017-06-29,2.7399999999997817,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.8351519999999335
314248110105901,2017-10-17,2.8299999999999272,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.8625839999999778
314248110105901,2018-01-12,3.2399999999997817,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.9875519999999335
314248110105901,2018-04-19,3.929999999999836,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.19786399999995
314248110105901,2018-06-21,3.059999999999945,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.9326879999999833
314248110105901,2018-10-24,1.5799999999999272,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.48158399999997786
314248110105901,2019-02-08,2.980000000000018,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.9083040000000056
314248110105901,2019-04-16,3.4600000000000364,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.054608000000011
314248110105901,2019-06-28,2.4299999999998363,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.7406639999999501
314248110105901,2019-10-22,1.4400000000000546,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.4389120000000167
314248110105901,2020-01-10,2.5099999999997635,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.765047999999928
314248110105901,2020-04-09,3.3899999999998727,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.0332719999999613
314248110105901,2020-06-23,2.599999999999909,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.7924799999999723
314248110105901,2020-10-08,0.7399999999997817,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.22555199999993347
314248110105901,2021-02-12,1.3699999999998909,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.41757599999996675
314248110105901,2021-04-07,1.8799999999996544,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.5730239999998947
314248110105901,2021-06-29,0.8299999999999272,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.25298399999997784
314248110105901,2021-10-21,0.919999999999618,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.2804159999998836
314248110105901,2022-02-02,2.069999999999709,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.6309359999999113
314248110105901,2022-04-06,2.559999999999945,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.7802879999999832
314248110105901,2022-06-28,1.6099999999996726,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.49072799999990024
314248110105901,2022-10-05,2.7100000000000364,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.8260080000000112
314248110105901,2023-01-31,4.049999999999727,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.234439999999917
314248110105901,2023-04-26,4.489999999999782,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.3685519999999336
314248110105901,2023-06-23,4.019999999999982,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,1.2252959999999946
314248110105901,2023-11-17,0.6799999999998363,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.2072639999999501
314248110105901,2024-02-15,1.5899999999996908,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.48463199999990575
314248110105901,2024-04-18,2.2599999999997635,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.688847999999928
314248110105901,2024-07-10,0.8999999999996362,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.27431999999988915
314248110105901,2024-10-31,0.0,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.0
314248110105901,2025-02-13,0.4899999999997817,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.14935199999993348
314248110105901,2025-05-08,1.3299999999999272,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.4053839999999778
314248110105901,2025-07-08,0.0199999999999818,31.713525,-110.1837167,0.5620705021909959,Fairbank,1,1.3649329114635864,0.006095999999994453
314317110113401,2000-03-01,4.519999999999982,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.3776959999999945
314317110113401,2000-06-29,3.580000000000382,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.0911840000001165
314317110113401,2000-07-28,2.7600000000002183,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.8412480000000666
314317110113401,2000-08-18,4.820000000000164,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.46913600000005
314317110113401,2000-09-24,4.460000000000036,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.359408000000011
314317110113401,2000-10-03,4.390000000000327,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.3380720000000998
314317110113401,2000-10-15,8.789999999999964,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,2.679191999999989
314317110113401,2000-11-08,5.890000000000327,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.7952720000001
314317110113401,2000-11-10,4.930000000000291,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.5026640000000888
314317110113401,2000-12-14,4.860000000000127,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.4813280000000388
314317110113401,2000-12-16,4.809999999999945,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.4660879999999834
314317110113401,2001-01-21,4.809999999999945,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.4660879999999834
314317110113401,2001-02-01,4.860000000000127,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.4813280000000388
314317110113401,2001-03-20,4.9900000000002365,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.5209520000000722
314317110113401,2001-03-27,5.0300000000002,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.5331440000000611
314317110113401,2001-04-21,5.050000000000182,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.5392400000000555
314317110113401,2001-05-01,4.7800000000002,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.456944000000061
314317110113401,2001-05-16,4.860000000000127,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.4813280000000388
314317110113401,2001-08-09,3.710000000000037,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.1308080000000114
314317110113401,2001-11-20,3.320000000000164,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.0119360000000501
314317110113401,2002-01-11,3.630000000000109,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.1064240000000334
314317110113401,2002-06-04,2.7600000000002183,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.8412480000000666
314317110113401,2002-10-02,0.6900000000000546,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.21031200000001665
314317110113401,2003-04-04,3.1700000000000728,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9662160000000223
314317110113401,2003-09-03,2.0,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.6096
314317110113401,2004-02-11,2.2600000000002183,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.6888480000000665
314317110113401,2006-09-13,4.140000000000327,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.2618720000000998
314317110113401,2006-09-14,4.150000000000091,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.2649200000000278
314317110113401,2006-11-03,3.059999999999945,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9326879999999833
314317110113401,2006-12-07,3.180000000000291,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9692640000000887
314317110113401,2006-12-11,3.2100000000000364,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9784080000000112
314317110113401,2007-01-17,3.3600000000001278,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.024128000000039
314317110113401,2007-02-21,3.550000000000182,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.0820400000000554
314317110113401,2007-03-06,3.559999999999945,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.0850879999999832
314317110113401,2007-04-04,3.730000000000018,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.1369040000000057
314317110113401,2007-05-04,3.720000000000255,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.133856000000078
314317110113401,2007-06-04,2.100000000000364,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.6400800000001109
314317110113401,2007-07-03,0.6900000000000546,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.21031200000001665
314317110113401,2007-08-03,2.660000000000309,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.8107680000000942
314317110113401,2007-09-05,2.4200000000000728,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.7376160000000223
314317110113401,2007-10-05,2.600000000000364,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.7924800000001109
314317110113401,2007-11-02,1.8800000000001087,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.5730240000000332
314317110113401,2007-12-04,2.4700000000002547,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.7528560000000777
314317110113401,2008-01-02,2.6100000000001278,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.795528000000039
314317110113401,2008-01-09,2.730000000000018,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.8321040000000056
314317110113401,2008-02-07,3.0100000000002183,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9174480000000665
314317110113401,2008-03-04,3.330000000000382,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.0149840000001165
314317110113401,2008-04-02,3.6200000000003456,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.1033760000001054
314317110113401,2008-07-02,0.6600000000003092,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.20116800000009427
314317110113401,2008-10-01,2.980000000000018,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9083040000000056
314317110113401,2008-11-25,3.230000000000018,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9845040000000056
314317110113401,2009-03-20,3.9200000000000728,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.1948160000000223
314317110113401,2009-05-12,3.800000000000182,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.1582400000000554
314317110113401,2009-06-23,1.4200000000000728,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.4328160000000222
314317110113401,2009-07-17,0.8800000000001091,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.26822400000003327
314317110113401,2009-08-03,0.580000000000382,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.17678400000011643
314317110113401,2009-09-25,0.2800000000002001,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.085344000000061
314317110113401,2009-11-12,0.0,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.0
314317110113401,2010-01-04,1.1600000000003092,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.35356800000009425
314317110113401,2010-02-09,1.75,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.5334
314317110113401,2010-03-30,2.769999999999982,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.8442959999999945
314317110113401,2010-06-25,0.8800000000001091,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.26822400000003327
314317110113401,2010-08-02,1.0900000000001455,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.3322320000000444
314317110113401,2010-10-25,2.1700000000000728,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.6614160000000222
314317110113401,2010-12-02,2.4900000000002365,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.7589520000000721
314317110113401,2011-01-13,3.080000000000382,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9387840000001165
314317110113401,2011-07-29,0.6200000000003456,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.18897600000010534
314317110113401,2011-09-25,1.1000000000003638,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.3352800000001109
314317110113401,2012-03-27,2.910000000000309,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.8869680000000941
314317110113401,2012-06-19,0.7699999999999818,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.23469599999999446
314317110113401,2012-09-13,2.3600000000001278,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.7193280000000389
314317110113401,2013-05-31,2.820000000000164,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.85953600000005
314317110113401,2013-07-03,0.7400000000002365,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.22555200000007208
314317110113401,2013-10-31,3.550000000000182,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.0820400000000554
314317110113401,2014-01-09,3.9200000000000728,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.1948160000000223
314317110113401,2014-04-04,4.410000000000309,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.3441680000000944
314317110113401,2014-06-27,1.1000000000003638,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.3352800000001109
314317110113401,2014-11-06,4.390000000000327,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.3380720000000998
314317110113401,2015-01-16,4.4900000000002365,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.3685520000000722
314317110113401,2015-04-17,4.650000000000091,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.417320000000028
314317110113401,2015-07-15,3.6700000000000728,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.1186160000000223
314317110113401,2015-10-08,4.190000000000055,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.2771120000000167
314317110113401,2016-01-22,4.450000000000273,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.3563600000000833
314317110113401,2016-04-21,4.660000000000309,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.4203680000000942
314317110113401,2016-06-29,1.7300000000000182,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.5273040000000055
314317110113401,2016-10-20,3.4700000000002547,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.0576560000000776
314317110113401,2017-01-20,4.059999999999945,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.2374879999999835
314317110113401,2017-04-26,4.2800000000002,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.304544000000061
314317110113401,2017-06-29,1.1000000000003638,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.3352800000001109
314317110113401,2017-10-17,1.180000000000291,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.35966400000008875
314317110113401,2018-01-12,2.930000000000291,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.8930640000000888
314317110113401,2018-04-19,4.260000000000218,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,1.2984480000000667
314317110113401,2018-06-21,1.2400000000002365,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.3779520000000721
314317110113401,2018-10-24,0.4800000000000182,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.14630400000000554
314317110113401,2019-02-08,3.25,31.72146944,-110.1933028,0.0394070403078398,Fairbank,1,0.10439418957855148,0.9906
